PJ21 Devices Disconnection Log
SP-D19-20,Offline,27/03/2019 23:53:47
SP-D5,Offline,27/03/2019 23:53:47
SP-W1,Offline,28/03/2019 00:15:31
SP-V1,Offline,28/03/2019 00:15:31
SP-D5,Offline,28/03/2019 00:15:31
SP-D17-18,Offline,28/03/2019 00:15:31
SP-D19-20,Offline,28/03/2019 00:15:31
SP-W1,Offline,28/03/2019 00:17:40
SP-V1,Offline,28/03/2019 00:17:40
SP-D17-18,Offline,28/03/2019 00:17:40
SP-D19-20,Offline,28/03/2019 00:17:40
SP-D5,Offline,28/03/2019 00:17:40
SP-W1,Offline,28/03/2019 00:19:41
SP-V1,Offline,28/03/2019 00:19:41
SP-D17-18,Offline,28/03/2019 00:19:41
SP-D19-20,Offline,28/03/2019 00:19:41
SP-D5,Offline,28/03/2019 00:19:41
SP-W1,Offline,28/03/2019 00:21:40
SP-V1,Offline,28/03/2019 00:21:40
SP-D17-18,Offline,28/03/2019 00:21:40
SP-D19-20,Offline,28/03/2019 00:21:40
SP-D5,Offline,28/03/2019 00:21:40
SP-W1,Offline,28/03/2019 00:26:03
SP-V1,Offline,28/03/2019 00:26:03
SP-D17-18,Offline,28/03/2019 00:26:03
SP-D5,Offline,28/03/2019 00:26:03
SP-D19-20,Offline,28/03/2019 00:26:03
SP-W1,Offline,28/03/2019 00:28:14
SP-V1,Offline,28/03/2019 00:28:14
SP-D17-18,Offline,28/03/2019 00:28:14
SP-D19-20,Offline,28/03/2019 00:28:14
SP-D5,Offline,28/03/2019 00:28:14
SP-W1,Offline,28/03/2019 00:32:45
SP-V1,Offline,28/03/2019 00:32:45
SP-D17-18,Offline,28/03/2019 00:32:45
SP-D19-20,Offline,28/03/2019 00:32:45
SP-D5,Offline,28/03/2019 00:32:45
SP-W1,Offline,28/03/2019 00:35:17
SP-V1,Offline,28/03/2019 00:35:17
SP-D17-18,Offline,28/03/2019 00:35:17
SP-D19-20,Offline,28/03/2019 00:35:17
SP-D5,Offline,28/03/2019 00:35:17
SP-W1,Offline,28/03/2019 00:39:51
SP-V1,Offline,28/03/2019 00:39:51
SP-D17-18,Offline,28/03/2019 00:39:51
SP-D19-20,Offline,28/03/2019 00:39:51
SP-D5,Offline,28/03/2019 00:39:51
SP-W1,Offline,28/03/2019 10:10:37
SP-V1,Offline,28/03/2019 10:10:37
SP-D5,Offline,28/03/2019 10:10:37
SP-D17-18,Offline,28/03/2019 10:10:37
SP-D19-20,Offline,28/03/2019 10:10:37
SP-W1,Offline,28/03/2019 10:14:41
SP-V1,Offline,28/03/2019 10:14:41
SP-D17-18,Offline,28/03/2019 10:14:41
SP-D19-20,Offline,28/03/2019 10:14:41
SP-D5,Offline,28/03/2019 10:14:41
SP-W1,Offline,28/03/2019 10:18:44
SP-V1,Offline,28/03/2019 10:18:44
SP-D17-18,Offline,28/03/2019 10:18:44
SP-D19-20,Offline,28/03/2019 10:18:44
SP-D5,Offline,28/03/2019 10:18:44
SP-W1,Offline,28/03/2019 10:20:29
SP-V1,Offline,28/03/2019 10:20:29
SP-D17-18,Offline,28/03/2019 10:20:29
SP-D19-20,Offline,28/03/2019 10:20:29
SP-D5,Offline,28/03/2019 10:20:29
SP-W1,Offline,28/03/2019 10:21:50
SP-V1,Offline,28/03/2019 10:21:50
SP-D17-18,Offline,28/03/2019 10:21:50
SP-D19-20,Offline,28/03/2019 10:21:50
SP-D5,Offline,28/03/2019 10:21:50
SP-W1,Offline,28/03/2019 10:23:11
SP-V1,Offline,28/03/2019 10:23:11
SP-D17-18,Offline,28/03/2019 10:23:11
SP-D19-20,Offline,28/03/2019 10:23:11
SP-D5,Offline,28/03/2019 10:23:11
SP-W1,Offline,28/03/2019 10:26:07
SP-V1,Offline,28/03/2019 10:26:07
SP-D17-18,Offline,28/03/2019 10:26:07
SP-D19-20,Offline,28/03/2019 10:26:07
SP-D5,Offline,28/03/2019 10:26:07
SP-W1,Offline,28/03/2019 10:29:24
SP-V1,Offline,28/03/2019 10:29:24
SP-D5,Offline,28/03/2019 10:29:24
SP-D17-18,Offline,28/03/2019 10:29:24
SP-D19-20,Offline,28/03/2019 10:29:24
SP-W1,Offline,28/03/2019 10:38:05
SP-V1,Offline,28/03/2019 10:38:05
SP-D17-18,Offline,28/03/2019 10:38:05
SP-D19-20,Offline,28/03/2019 10:38:05
SP-D5,Offline,28/03/2019 10:38:05
SP-W1,Offline,28/03/2019 16:16:30
SP-V1,Offline,28/03/2019 16:16:30
SP-D5,Offline,28/03/2019 16:16:30
SP-D17-18,Offline,28/03/2019 16:16:30
SP-D19-20,Offline,28/03/2019 16:16:30
SP-W1,Offline,28/03/2019 16:17:53
SP-V1,Offline,28/03/2019 16:17:53
SP-D17-18,Offline,28/03/2019 16:17:53
SP-D19-20,Offline,28/03/2019 16:17:53
SP-D5,Offline,28/03/2019 16:17:53
SP-W1,Offline,28/03/2019 16:21:20
SP-V1,Offline,28/03/2019 16:21:20
SP-D17-18,Offline,28/03/2019 16:21:20
SP-D19-20,Offline,28/03/2019 16:21:20
SP-D5,Offline,28/03/2019 16:21:20
SP-W1,Offline,28/03/2019 16:22:32
SP-V1,Offline,28/03/2019 16:22:32
SP-D17-18,Offline,28/03/2019 16:22:32
SP-D19-20,Offline,28/03/2019 16:22:32
SP-D5,Offline,28/03/2019 16:22:32
SP-W1,Offline,28/03/2019 16:24:32
SP-V1,Offline,28/03/2019 16:24:32
SP-D17-18,Offline,28/03/2019 16:24:32
SP-D19-20,Offline,28/03/2019 16:24:32
SP-D5,Offline,28/03/2019 16:24:32
SP-W1,Offline,28/03/2019 16:26:28
SP-V1,Offline,28/03/2019 16:26:28
SP-D17-18,Offline,28/03/2019 16:26:28
SP-D19-20,Offline,28/03/2019 16:26:28
SP-D5,Offline,28/03/2019 16:26:28
SP-W1,Offline,28/03/2019 16:28:57
SP-V1,Offline,28/03/2019 16:28:57
SP-D17-18,Offline,28/03/2019 16:28:57
SP-D19-20,Offline,28/03/2019 16:28:57
SP-D5,Offline,28/03/2019 16:28:57
SP-W1,Offline,28/03/2019 16:34:27
SP-V1,Offline,28/03/2019 16:34:27
SP-D17-18,Offline,28/03/2019 16:34:27
SP-D19-20,Offline,28/03/2019 16:34:27
SP-D5,Offline,28/03/2019 16:34:27
SP-W1,Offline,28/03/2019 21:09:00
SP-V1,Offline,28/03/2019 21:09:00
SP-D17-18,Offline,28/03/2019 21:09:00
SP-D19-20,Offline,28/03/2019 21:09:00
SP-D5,Offline,28/03/2019 21:09:00
SP-W1,Offline,28/03/2019 21:13:03
SP-V1,Offline,28/03/2019 21:13:03
SP-D17-18,Offline,28/03/2019 21:13:03
SP-D19-20,Offline,28/03/2019 21:13:03
SP-D5,Offline,28/03/2019 21:13:03
SP-W1,Offline,28/03/2019 21:19:39
SP-V1,Offline,28/03/2019 21:19:39
SP-D17-18,Offline,28/03/2019 21:19:39
SP-D19-20,Offline,28/03/2019 21:19:39
SP-D5,Offline,28/03/2019 21:19:39
SP-W1,Offline,28/03/2019 21:26:09
SP-V1,Offline,28/03/2019 21:26:09
SP-D17-18,Offline,28/03/2019 21:26:09
SP-D19-20,Offline,28/03/2019 21:26:09
SP-D5,Offline,28/03/2019 21:26:09
SP-W1,Offline,28/03/2019 22:57:26
SP-V1,Offline,28/03/2019 22:57:26
SP-D5,Offline,28/03/2019 22:57:26
SP-D17-18,Offline,28/03/2019 22:57:26
SP-D19-20,Offline,28/03/2019 22:57:26
SP-W1,Offline,28/03/2019 23:01:41
SP-V1,Offline,28/03/2019 23:01:41
SP-D17-18,Offline,28/03/2019 23:01:41
SP-D19-20,Offline,28/03/2019 23:01:41
SP-D5,Offline,28/03/2019 23:01:41
SP-W1,Offline,28/03/2019 23:35:35
SP-V1,Offline,28/03/2019 23:35:35
SP-D17-18,Offline,28/03/2019 23:35:35
SP-D19-20,Offline,28/03/2019 23:35:35
SP-D5,Offline,28/03/2019 23:35:35
SP-W1,Offline,28/03/2019 23:41:46
SP-V1,Offline,28/03/2019 23:41:46
SP-D17-18,Offline,28/03/2019 23:41:46
SP-D19-20,Offline,28/03/2019 23:41:46
SP-D5,Offline,28/03/2019 23:41:46
SP-W1,Offline,28/03/2019 23:42:51
SP-V1,Offline,28/03/2019 23:42:51
SP-D17-18,Offline,28/03/2019 23:42:51
SP-D19-20,Offline,28/03/2019 23:42:51
SP-D5,Offline,28/03/2019 23:42:51
SP-W1,Offline,29/03/2019 10:42:26
SP-V1,Offline,29/03/2019 10:42:26
SP-D5,Offline,29/03/2019 10:42:26
SP-D17-18,Offline,29/03/2019 10:42:26
SP-D19-20,Offline,29/03/2019 10:42:26
SP-W1,Offline,29/03/2019 10:44:43
SP-V1,Offline,29/03/2019 10:44:43
SP-D17-18,Offline,29/03/2019 10:44:43
SP-D19-20,Offline,29/03/2019 10:44:43
SP-D5,Offline,29/03/2019 10:44:43
SP-W1,Offline,29/03/2019 10:47:12
SP-V1,Offline,29/03/2019 10:47:12
SP-D17-18,Offline,29/03/2019 10:47:12
SP-D19-20,Offline,29/03/2019 10:47:12
SP-D5,Offline,29/03/2019 10:47:12
SP-W1,Offline,29/03/2019 10:49:14
SP-V1,Offline,29/03/2019 10:49:14
SP-D17-18,Offline,29/03/2019 10:49:14
SP-D19-20,Offline,29/03/2019 10:49:14
SP-D5,Offline,29/03/2019 10:49:14
SP-W1,Offline,29/03/2019 11:08:28
SP-V1,Offline,29/03/2019 11:08:28
SP-D17-18,Offline,29/03/2019 11:08:28
SP-D19-20,Offline,29/03/2019 11:08:28
SP-D5,Offline,29/03/2019 11:08:28
SP-W1,Offline,29/03/2019 11:10:29
SP-V1,Offline,29/03/2019 11:10:29
